t,phase,p_col0,p_col1,p_col2,p_col3,tip_x,tip_y,tip_z,arm_len
2.4500,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.4600,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.4700,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.4800,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.4900,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.5000,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.5100,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.5200,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.5300,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.5400,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.5500,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.5600,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.5700,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.5800,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.5900,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.6000,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.6100,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.6200,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.6300,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.6400,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.6500,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.6600,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.6700,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.6800,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.6900,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.7000,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.7100,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.7200,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.7300,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.7400,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.7500,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.7600,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.7700,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.7800,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.7900,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.8000,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.8100,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.8200,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.8300,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.8400,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.8500,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.8600,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.8700,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.8800,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.8900,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.9000,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.9100,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.9200,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.9300,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.9400,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.9500,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.9600,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.9700,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.9800,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
2.9900,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
3.0000,STATIC_col0_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
3.0100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
3.0200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00003,0.00000,0.25071,0.25071
3.0300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00008,0.00000,0.25070,0.25070
3.0400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00017,0.00000,0.25069,0.25069
3.0500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00030,0.00000,0.25067,0.25067
3.0600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00048,0.00000,0.25065,0.25065
3.0700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00071,0.00000,0.25063,0.25063
3.0800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00099,0.00000,0.25060,0.25060
3.0900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00132,0.00000,0.25057,0.25058
3.1000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00171,0.00000,0.25055,0.25055
3.1100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00215,0.00000,0.25052,0.25053
3.1200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00264,0.00000,0.25050,0.25051
3.1300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00319,0.00000,0.25048,0.25050
3.1400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00378,0.00000,0.25047,0.25050
3.1500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00442,0.00000,0.25046,0.25050
3.1600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00510,0.00000,0.25045,0.25051
3.1700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00583,0.00000,0.25046,0.25053
3.1800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00659,0.00000,0.25047,0.25055
3.1900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00738,0.00000,0.25048,0.25059
3.2000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00820,0.00000,0.25051,0.25064
3.2100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00904,0.00000,0.25054,0.25070
3.2200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.00990,0.00000,0.25057,0.25077
3.2300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01077,0.00000,0.25061,0.25084
3.2400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01166,0.00000,0.25066,0.25093
3.2500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01254,0.00000,0.25071,0.25103
3.2600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01343,0.00000,0.25077,0.25113
3.2700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01431,0.00000,0.25083,0.25124
3.2800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01518,0.00000,0.25090,0.25136
3.2900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01604,0.00000,0.25097,0.25148
3.3000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01688,0.00000,0.25105,0.25161
3.3100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01770,0.00000,0.25112,0.25174
3.3200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01849,0.00000,0.25120,0.25188
3.3300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01925,0.00000,0.25128,0.25201
3.3400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01998,0.00000,0.25135,0.25215
3.3500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02068,0.00000,0.25143,0.25228
3.3600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02133,0.00000,0.25151,0.25241
3.3700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02195,0.00000,0.25158,0.25254
3.3800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02253,0.00000,0.25165,0.25266
3.3900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02306,0.00000,0.25172,0.25277
3.4000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02354,0.00000,0.25178,0.25288
3.4100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02398,0.00000,0.25184,0.25298
3.4200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02438,0.00000,0.25190,0.25307
3.4300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02472,0.00000,0.25195,0.25316
3.4400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02502,0.00000,0.25199,0.25323
3.4500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02528,0.00000,0.25203,0.25329
3.4600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02549,0.00000,0.25206,0.25335
3.4700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02565,0.00000,0.25209,0.25339
3.4800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02577,0.00000,0.25211,0.25342
3.4900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02584,0.00000,0.25212,0.25345
3.5000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02588,0.00000,0.25213,0.25346
3.5100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02587,0.00000,0.25214,0.25346
3.5200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02583,0.00000,0.25213,0.25345
3.5300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02575,0.00000,0.25213,0.25344
3.5400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02564,0.00000,0.25212,0.25342
3.5500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02550,0.00000,0.25210,0.25339
3.5600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02533,0.00000,0.25208,0.25335
3.5700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02513,0.00000,0.25206,0.25330
3.5800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02491,0.00000,0.25203,0.25326
3.5900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02467,0.00000,0.25200,0.25320
3.6000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02441,0.00000,0.25197,0.25315
3.6100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02414,0.00000,0.25193,0.25309
3.6200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02385,0.00000,0.25190,0.25303
3.6300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02355,0.00000,0.25186,0.25296
3.6400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02325,0.00000,0.25183,0.25290
3.6500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02293,0.00000,0.25179,0.25283
3.6600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02262,0.00000,0.25176,0.25277
3.6700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02231,0.00000,0.25172,0.25271
3.6800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02200,0.00000,0.25169,0.25264
3.6900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02169,0.00000,0.25165,0.25258
3.7000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02139,0.00000,0.25162,0.25253
3.7100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02109,0.00000,0.25159,0.25247
3.7200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02081,0.00000,0.25156,0.25242
3.7300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02054,0.00000,0.25153,0.25237
3.7400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02028,0.00000,0.25150,0.25232
3.7500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02004,0.00000,0.25148,0.25228
3.7600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01981,0.00000,0.25146,0.25224
3.7700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01959,0.00000,0.25144,0.25220
3.7800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01940,0.00000,0.25142,0.25216
3.7900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01922,0.00000,0.25140,0.25213
3.8000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01906,0.00000,0.25139,0.25211
3.8100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01892,0.00000,0.25137,0.25208
3.8200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01880,0.00000,0.25136,0.25207
3.8300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01870,0.00000,0.25135,0.25205
3.8400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01862,0.00000,0.25135,0.25204
3.8500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01856,0.00000,0.25134,0.25203
3.8600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01851,0.00000,0.25134,0.25202
3.8700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01849,0.00000,0.25134,0.25202
3.8800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01848,0.00000,0.25134,0.25202
3.8900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01849,0.00000,0.25134,0.25202
3.9000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01851,0.00000,0.25134,0.25202
3.9100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01856,0.00000,0.25135,0.25203
3.9200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01861,0.00000,0.25135,0.25204
3.9300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01868,0.00000,0.25136,0.25205
3.9400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01876,0.00000,0.25137,0.25207
3.9500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01886,0.00000,0.25138,0.25208
3.9600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01896,0.00000,0.25139,0.25210
3.9700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01907,0.00000,0.25140,0.25212
3.9800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01920,0.00000,0.25141,0.25214
3.9900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01933,0.00000,0.25143,0.25217
4.0000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01946,0.00000,0.25144,0.25219
4.0100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01960,0.00000,0.25145,0.25222
4.0200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01974,0.00000,0.25147,0.25224
4.0300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.01989,0.00000,0.25148,0.25227
4.0400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02003,0.00000,0.25150,0.25230
4.0500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02018,0.00000,0.25151,0.25232
4.0600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02033,0.00000,0.25153,0.25235
4.0700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02047,0.00000,0.25155,0.25238
4.0800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02061,0.00000,0.25156,0.25240
4.0900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02075,0.00000,0.25158,0.25243
4.1000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02089,0.00000,0.25159,0.25246
4.1100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02102,0.00000,0.25160,0.25248
4.1200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02114,0.00000,0.25162,0.25250
4.1300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02126,0.00000,0.25163,0.25253
4.1400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02137,0.00000,0.25164,0.25255
4.1500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02147,0.00000,0.25166,0.25257
4.1600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02156,0.00000,0.25167,0.25259
4.1700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02165,0.00000,0.25168,0.25261
4.1800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02173,0.00000,0.25168,0.25262
4.1900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02180,0.00000,0.25169,0.25263
4.2000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02186,0.00000,0.25170,0.25265
4.2100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02191,0.00000,0.25171,0.25266
4.2200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02195,0.00000,0.25171,0.25267
4.2300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02199,0.00000,0.25171,0.25267
4.2400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02201,0.00000,0.25172,0.25268
4.2500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02203,0.00000,0.25172,0.25268
4.2600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02204,0.00000,0.25172,0.25268
4.2700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02204,0.00000,0.25172,0.25268
4.2800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02204,0.00000,0.25172,0.25268
4.2900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02202,0.00000,0.25172,0.25268
4.3000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02200,0.00000,0.25172,0.25268
4.3100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02198,0.00000,0.25171,0.25267
4.3200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02194,0.00000,0.25171,0.25266
4.3300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02190,0.00000,0.25171,0.25266
4.3400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02186,0.00000,0.25170,0.25265
4.3500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02181,0.00000,0.25169,0.25264
4.3600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02176,0.00000,0.25169,0.25263
4.3700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02171,0.00000,0.25168,0.25262
4.3800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02165,0.00000,0.25168,0.25261
4.3900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02159,0.00000,0.25167,0.25259
4.4000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02152,0.00000,0.25166,0.25258
4.4100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02146,0.00000,0.25165,0.25257
4.4200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02139,0.00000,0.25165,0.25256
4.4300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02133,0.00000,0.25164,0.25254
4.4400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02126,0.00000,0.25163,0.25253
4.4500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02120,0.00000,0.25163,0.25252
4.4600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02113,0.00000,0.25162,0.25250
4.4700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02107,0.00000,0.25161,0.25249
4.4800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02101,0.00000,0.25161,0.25248
4.4900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02095,0.00000,0.25160,0.25247
4.5000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02090,0.00000,0.25159,0.25246
4.5100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02084,0.00000,0.25159,0.25245
4.5200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02079,0.00000,0.25158,0.25244
4.5300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02074,0.00000,0.25158,0.25243
4.5400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02070,0.00000,0.25157,0.25242
4.5500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02066,0.00000,0.25157,0.25241
4.5600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02062,0.00000,0.25156,0.25241
4.5700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02059,0.00000,0.25156,0.25240
4.5800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02056,0.00000,0.25156,0.25240
4.5900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02053,0.00000,0.25155,0.25239
4.6000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02051,0.00000,0.25155,0.25239
4.6100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02049,0.00000,0.25155,0.25238
4.6200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02048,0.00000,0.25155,0.25238
4.6300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02047,0.00000,0.25155,0.25238
4.6400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02046,0.00000,0.25155,0.25238
4.6500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02046,0.00000,0.25155,0.25238
4.6600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02046,0.00000,0.25155,0.25238
4.6700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02047,0.00000,0.25155,0.25238
4.6800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02048,0.00000,0.25155,0.25238
4.6900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02049,0.00000,0.25155,0.25238
4.7000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02050,0.00000,0.25155,0.25238
4.7100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02052,0.00000,0.25155,0.25239
4.7200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02053,0.00000,0.25155,0.25239
4.7300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02055,0.00000,0.25156,0.25240
4.7400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02058,0.00000,0.25156,0.25240
4.7500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02060,0.00000,0.25156,0.25240
4.7600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02063,0.00000,0.25156,0.25241
4.7700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02065,0.00000,0.25157,0.25241
4.7800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02068,0.00000,0.25157,0.25242
4.7900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02071,0.00000,0.25157,0.25242
4.8000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02074,0.00000,0.25158,0.25243
4.8100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02077,0.00000,0.25158,0.25244
4.8200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02080,0.00000,0.25158,0.25244
4.8300,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02083,0.00000,0.25159,0.25245
4.8400,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02086,0.00000,0.25159,0.25245
4.8500,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02089,0.00000,0.25159,0.25246
4.8600,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02091,0.00000,0.25160,0.25246
4.8700,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02094,0.00000,0.25160,0.25247
4.8800,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02097,0.00000,0.25160,0.25247
4.8900,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02099,0.00000,0.25160,0.25248
4.9000,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02101,0.00000,0.25161,0.25248
4.9100,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02104,0.00000,0.25161,0.25249
4.9200,STATIC_col0_p3,3.0000,0.0000,0.0000,0.0000,0.02106,0.00000,0.25161,0.25249
